claim_id,claim,subject,act,act_type,target,value,tense,is_experience,posts,post_ids,url,sentence,context,setting_source,needs,confirmation
C133,営業事務を3週間続けた,さくら,続けた,体験,営業事務,3週間,過去,yes,1,42,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,でも締め切りがない 営業事務の私が本当に使う英文は、驚くほど数が少ない メールで詰まる場面は、骨組みを覚えれば毎回使い回せた 電話で必要だったのは、会話をつなぐ3文だけだった 覚えた英文が口から出ない、その正体を突き止めた 頭で知っていることと、口が動くことは別だった 足りなかったのは、その数十文を声に出した回数だった 相手のいる場所で、私の十数文だけを撃ち続けた 予約なしで、思い立った瞬間に電話,Table of Contents Toggle 金曜16時、私のデスクで鳴った内線が全部を変えた 「英語ができない」で片付けると、たどり着けない場所がある 「伝わればいい」で気は楽になったが、電話は次も来る 「1000時間やれば話せる」は正しい。 でも締め切りがない 営業事務の私が本当に使う英文は、驚くほど数が少ない メールで詰まる場面は、骨組みを覚えれば毎回使い回せた 電話で必要だったのは、会話をつなぐ3文だけだった 覚えた英文が口から出ない、その正体を突き止めた 頭で知っていることと、口が動くことは別だった ,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C134,英語を1週間使った,さくら,使った,体験,英語,1週間,現在,yes,1,42,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,1週間で英語を使った場面は、多くても8回か9回。,書き出してみて拍子抜けした。 1週間で英語を使った場面は、多くても8回か9回。 そのうち文のパターンは、指で数えられるくらいしかなかった。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C135,英会話スクールを25万円通った,さくら,通った,体験,英会話スクール,25万円,過去,yes,1,42,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,25万円かけて通ったスクールでも、私はほとんど先生の話を聞いていた。,だから本番でいきなり出せと言われても、動くわけがなかった。 25万円かけて通ったスクールでも、私はほとんど先生の話を聞いていた。 話す時間は1回のレッスンで数分あったかどうか。,2026-06-05_workingholiday-cost-cut.md 2026-06-16.md 2026-06-17.md 2026-06-25.md,受講記録・領収書,
C136,英語を使った,さくら,使った,体験,英語,,現在,yes,1,40,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88-%e7%84%a1%e6%96%99-%e4%bb%95%e7%b5%84%e3%81%bf%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b%e5%ad%a6/,疑うことに使ったエネルギーの半分でも、自分の英語を前に進めることに使えていたら、と今は思う。,そうやって半年が過ぎ、私の英語力は5年前とほぼ同じ場所に立っていた。 疑うことに使ったエネルギーの半分でも、自分の英語を前に進めることに使えていたら、と今は思う。 有料エージェントに切り替えても、私が期待した安心は来なかった 無料が不安なら、お金を払う有料エージェントを使えばいい。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C137,英語を25分受けた,さくら,受けた,体験,英語,25分,現在,yes,1,40,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88-%e7%84%a1%e6%96%99-%e4%bb%95%e7%b5%84%e3%81%bf%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b%e5%ad%a6/,オンラインで25分のレッスンを1本受けて、英語を口に出す感触を確かめる。,渡航後の私が伸びるという部分を、入金の前に1度だけ目に見える形にしておく。 オンラインで25分のレッスンを1本受けて、英語を口に出す感触を確かめる。 無料の見積もりで費用の全体像を数字で把握する。,CLAUDE.md 2026-06-05_workingholiday-cost-cut.md 2026-06-06.md 2026-06-08.md,サービスのアカウント履歴,
C138,スパトレを候補にした,さくら,候補にした,調査,スパトレ,,過去,no,1,41,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e7%b6%9a%e3%81%8b%e3%81%aa%e3%81%84-%e8%a7%a3%e6%b1%ba%e7%ad%96%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%bf%92%e6%85%a3%e5%8c%96%e3%81%ae%e3%82%b3%e3%83%84/,候補にしたのがスパトレだった。,それを無料の範囲で1週間試して、収支が黒字になる感覚を1度でも味わえるか確かめる。 候補にしたのがスパトレだった。 第二言語習得論という研究をベースに、何をどの順でやるかが決まっている。,CLAUDE.md 2026-06-30.md 2026-07-03.md 2026-07-07.md,本人の確認,
C139,英語を120万円続けた,さくら,続けた,体験,英語,120万円,過去,yes,1,37,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,Table of Contents Toggle 相場表が丁寧に足していく120万円の、隣に空いている大きな穴 逃したお金を可視化するための、家計簿より先にやる引き算 節約術で削れる数万円の裏で、成果ゼロの半年が静かに膨らんでいく 現地に着いた初週、教室でただ座っていた人の話 同じ270万円を払っても、出発前の英語力で戻ってくるものが2倍変わる 出発前に話す習慣をつけておくと、現地の初日が変わる ,私は3年かけて、その正体をようやく自分の言葉で言えるようになった。 Table of Contents Toggle 相場表が丁寧に足していく120万円の、隣に空いている大きな穴 逃したお金を可視化するための、家計簿より先にやる引き算 節約術で削れる数万円の裏で、成果ゼロの半年が静かに膨らんでいく 現地に着いた初週、教室でただ座っていた人の話 同じ270万円を払っても、出発前の英語力で戻ってくるものが2倍変わる 出発前に話す習慣をつけておくと、現地の初日が変わる ボーナスが出るたびに「あと1年」と言い続けた、私の3,2026-06-06.md 2026-06-07.md 2026-06-11.md 2026-06-16.md,サービスのアカウント履歴,
C140,英語を270万円払った,さくら,払った,体験,英語,270万円,現在,yes,1,37,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,同じ270万円を払っても、出発前の英語力で戻ってくるものが2倍変わる 元同僚の話には続きがある。,この空回りの時間が、留学でいちばん高くつく。 同じ270万円を払っても、出発前の英語力で戻ってくるものが2倍変わる 元同僚の話には続きがある。 彼女いわく、最初の1ヶ月が「英語で英語の授業に慣れる期間」に丸ごと消えたそうだ。,2026-07-28.md 2026-08-01.md 2026-08-04.md,クレジットカード・銀行の明細,
C141,ネイティブキャンプを1年続けた,さくら,続けた,体験,ネイティブキャンプ,1年,過去,yes,1,37,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,→ ネイティブキャンプ留学で留学費用の無料見積もりを取る ボーナスが出るたびに「あと1年」と言い続けた、私の3年間の記録 2022年の夏、初めて留学を本気で考えた。,私のように、まず総額の実サイズを知りたい段階の人にちょうどいい。 → ネイティブキャンプ留学で留学費用の無料見積もりを取る ボーナスが出るたびに「あと1年」と言い続けた、私の3年間の記録 2022年の夏、初めて留学を本気で考えた。 金額を調べて120万円という数字を見て、そのとき貯金が60万円しかなかった私は「あと1年貯めよう」と決めた。,CLAUDE.md 2026-06-11.md 2026-06-30.md 2026-08-07_nativecamp-yoyaku.md,サービスのアカウント履歴,
C142,留学情報館を30分比較した,さくら,比較した,調査,留学情報館,30分,過去,no,1,37,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,→ 留学情報館で無料カウンセリングを申し込む 相談は無料で、失うものは30分の時間だけだ 私が3年間で失った150万円ぶんの機会に比べれば、カウンセリング1回の30分は誤差ですらない。,270万円という実サイズを、恐れではなく計画に変える作業だ。 → 留学情報館で無料カウンセリングを申し込む 相談は無料で、失うものは30分の時間だけだ 私が3年間で失った150万円ぶんの機会に比べれば、カウンセリング1回の30分は誤差ですらない。 しかもタダだ。,CLAUDE.md 2026-06-29.md 2026-07-02.md 2026-07-09.md,本人の確認,
C143,営業事務として働いている,さくら,働いている,体験,営業事務,,過去,yes,1,28,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,27歳で、営業事務の仕事をしている。,当てはまりすぎて、どこから手をつけていいのか分からなくなる。 27歳で、営業事務の仕事をしている。 海外の取引先からのメールを英語のできる先輩が全部さばいているのを、隣の席で毎日見ている。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,職務経歴（本人の申告で足りる）,
C144,オンライン英会話を試した,さくら,試した,体験,オンライン英会話,,過去,yes,1,28,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,始めるまでの手間が重すぎた オンライン英会話を試したとき、話し始めるまでにやることが多すぎた。,逆に、始めるコストが軽くて手応えがすぐ返る日は、疲れていても不思議と続けられた。 始めるまでの手間が重すぎた オンライン英会話を試したとき、話し始めるまでにやることが多すぎた。 空いている時間を探して、講師を選んで、教材を開いて、通信環境を確かめて、最後に深呼吸をする。,CLAUDE.md 2026-06-05_eikaiwa-app-hikaku-shakaijin.md 2026-06-05_kaigai-iju-eigoryoku.md 2026-06-05_speak-success-story.md,本人の確認,
C145,オンライン英会話を3週間登録した,さくら,登録した,体験,オンライン英会話,3週間,過去,yes,1,28,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,予約画面を開いたまま眠った、あの3週間 去年の秋、私は無料体験に申し込んだオンライン英会話の予約画面を、毎晩開いていた。,手応えが返ってこない努力は、どこかで必ず途切れる。 予約画面を開いたまま眠った、あの3週間 去年の秋、私は無料体験に申し込んだオンライン英会話の予約画面を、毎晩開いていた。 開くだけだった。,CLAUDE.md 2026-06-05_eikaiwa-app-hikaku-shakaijin.md 2026-06-05_kaigai-iju-eigoryoku.md 2026-06-05_speak-success-story.md,サービスのアカウント履歴,
C146,QQ Englishを受けた,さくら,受けた,体験,QQ English,,過去,yes,1,28,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,QQ Englishは講師が全員正社員として雇われていて、指導のトレーニングを受けている。,間違いを直してくれる講師に、答え合わせを委ねる 3ヶ月「Good!」だけで終わった経験があったから、次は間違いをきちんと直してくれる相手を選びたかった。 QQ Englishは講師が全員正社員として雇われていて、指導のトレーニングを受けている。 私の言い間違いを、その場で正しい形に直してくれる。,CLAUDE.md 2026-06-06_eigo-dokugaku-shakaijin.md 2026-06-14.md claim_2026-08-05.md,サービスのアカウント履歴,
C147,英語を3年止まっていた,さくら,止まっていた,体験,英語,3年,過去,yes,1,23,https://sakura-eigo.com/%e3%80%8c%e3%83%af%e3%83%bc%e3%83%9b%e3%83%aa-%e8%b2%af%e9%87%91-%e3%81%84%e3%81%8f%e3%82%89%e5%bf%85%e8%a6%81%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%9f200%e4%b8%87%e3%81%ab%e6%80%af%e3%81%88%e3%81%a6/,Table of Contents Toggle 木曜の22時半、電卓アプリを開いて手が止まった夜 「まず貯める」という王道が、私を止めた張本人だった 貯金が最優先という助言の、隠れた副作用 「貯めながら別のことを動かす」に切り替えた週 200万という数字は、性質の違う3つのお金の寄せ集めだった 3つ目のお金は、前借りしなくてもいい可変部分 怯える相手を取り違えると、優先順位まで狂う 同じ80万を,Table of Contents Toggle 木曜の22時半、電卓アプリを開いて手が止まった夜 「まず貯める」という王道が、私を止めた張本人だった 貯金が最優先という助言の、隠れた副作用 「貯めながら別のことを動かす」に切り替えた週 200万という数字は、性質の違う3つのお金の寄せ集めだった 3つ目のお金は、前借りしなくてもいい可変部分 怯える相手を取り違えると、優先順位まで狂う 同じ80万を持って行っても、半年後の残高は英語で割れる 稼ぐ速度と溶ける速度、両方に効いてくる 渡航前にできる、時給の前提を上げる準,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,TOEIC公式マイページ,
C148,英会話スクールを溶かした,さくら,溶かした,体験,英会話スクール,,過去,yes,1,23,https://sakura-eigo.com/%e3%80%8c%e3%83%af%e3%83%bc%e3%83%9b%e3%83%aa-%e8%b2%af%e9%87%91-%e3%81%84%e3%81%8f%e3%82%89%e5%bf%85%e8%a6%81%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%9f200%e4%b8%87%e3%81%ab%e6%80%af%e3%81%88%e3%81%a6/,私はスクール選びで一度お金を無駄にした経験があって、それ以来ずっと「また間違えたら」という恐怖を先払いしていた。,怖いのは、失敗そのものより、失敗するかもしれない恐怖を今日ずっと払い続けることだ。 私はスクール選びで一度お金を無駄にした経験があって、それ以来ずっと「また間違えたら」という恐怖を先払いしていた。 でも無料の見積もりやカウンセリングは、その恐怖を前払いせずに、動いてみて確かめるための手段になる。,2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md 2026-06-05_kaigai-iju-eigoryoku.md,クレジットカード・銀行の明細,
